"Parcelle";"Traitement";"ID_Zone";"Individu";"Total_poids_graines_avnettoyage";"P.graines";"Poids_graine_1";"Poids_graine_2";"Poids_graines_3";"T.graines";"PMG";"Hauteur";"Diametre"
3271;"PM + Abeille";"CAGE";3;89,6;80,4;56,2;55,9;53;1601;55,0333333333333;127;180
3271;"PM + Pollen";"SACHET";3;57,3;47;41,1;39,6;44,4;1107;41,7;136;168
3271;"PM + Pollen";"SACHET";6;68,4;58,6;53,4;41,2;37,6;1392;44,0666666666667;105;142
3271;"NF";"CAGE";1;120,1;108,3;42,2;40,7;37,7;2519;40,2;117;178
3271;"NF";"CAGE";2;110;97,3;21,1;56,8;50,8;2049;42,9;115;185
3271;"NF";"CAGE";3;122,9;112,1;70,1;61,1;57,1;2190;62,7666666666667;117;200
3271;"NF1";"SACHET";1;65,6;59,6;61;57;47,3;1447;55,1;125;198
3271;"NF1";"SACHET";2;87,8;79,5;66,5;40,3;36,5;1837;47,7666666666667;140;220
3271;"NF1";"SACHET";3;63,2;57,3;28;40,4;53,5;1447;40,6333333333333;139;145
3271;"NF1";"SACHET";4;51,4;45,4;33,7;51,2;47,2;1121;44,0333333333333;132;168
3271;"NF1";"SACHET";5;101,8;90;65,6;54,2;46,9;1880;55,5666666666667;112;209
3271;"NF1";"SACHET";6;146,4;127,2;51,3;34,9;69;2494;51,7333333333333;109;245
3271;"NF2";"SACHET";1;79,6;70,2;51;35,5;31,9;1937;39,4666666666667;134;207
3271;"NF2";"SACHET";3;98,2;85,2;32,2;43,6;41,1;1959;38,9666666666667;137;228
3271;"NF2";"SACHET";6;81,5;70,8;58,6;30,1;26;1956;38,2333333333333;126;243
4151;"MICRO";"MICRO";1;37,5;33,7;43,5;40,8;34;962;39,4333333333333;NA;NA
4566;"GM";"CAGE";1;60;57,9;54,9;64,6;63,8;1116;61,1;117;156
4566;"GM";"CAGE";2;47,9;43,4;28,3;44,4;47,9;1080;40,2;97;138
4566;"GM";"CAGE";3;108,2;96,3;71,8;60,7;52,9;1563;61,8;101;235
4566;"GM";"SACHET";1;60,9;56,9;63,9;56,2;51,5;1068;57,2;98;140
4566;"GM";"SACHET";2;74,1;65,4;47,5;75,2;71,2;963;64,6333333333333;102;205
4566;"GM";"SACHET";3;43,9;36,8;47,4;30,3;31,5;980;36,4;101;143
4566;"GM";"SACHET";4;69,2;64,8;68,1;63,2;49,6;1194;60,3;103;190
4566;"GM";"SACHET";5;72,1;67,4;54,1;39,1;62,6;1223;51,9333333333333;104;178
4566;"GM";"SACHET";6;36,2;32,3;24,7;54,7;53,1;726;44,1666666666667;82;122
4566;"PM";"CAGE";1;41,2;36,3;50,3;30,8;22;926;34,3666666666667;102;130
4566;"PM";"CAGE";2;38,2;32,3;42,7;46;42,9;718;43,8666666666667;105;106
4566;"PM";"CAGE";3;45;40,3;42,5;45,2;50,1;921;45,9333333333333;102;146
4566;"PM";"SACHET";1;46,9;27,7;54,9;27,2;60,8;638;47,6333333333333;86;176
4566;"PM";"SACHET";2;83,6;76,9;62,8;52,4;34;1286;49,7333333333333;100;177
4566;"PM";"SACHET";3;39,9;36;47,5;44,5;34,2;856;42,0666666666667;92;139
4566;"PM";"SACHET";4;49,4;45,9;61,6;40,2;50,3;895;50,7;98;142
4566;"PM";"SACHET";5;80,2;74,4;61,2;56,1;67,3;1451;61,5333333333333;99;210
4566;"PM";"SACHET";6;72,2;65,9;41,5;62,2;62,9;1197;55,5333333333333;84;169
4566;"PM + Abeille";"CAGE";1;49,8;42,6;38,3;59,4;45,3;942;47,6666666666667;102;146
4566;"PM + Abeille";"CAGE";2;84,5;78,5;66,3;66,7;71,4;1203;68,1333333333333;107;194
4566;"PM + Abeille";"CAGE";3;59,5;52,8;49,3;54,9;50,9;1101;51,7;101;138
4566;"PM + Pollen";"SACHET";3;19,1;13,3;33;35,9;30,9;431;33,2666666666667;103;97
4566;"PM + Pollen";"SACHET";6;43,6;38,9;47,1;46,6;53,5;968;49,0666666666667;89;127
4566;"NF";"CAGE";1;95,9;90,7;51,1;50,6;62,8;1793;54,8333333333333;101;175
4566;"NF";"CAGE";2;54,5;45,1;34,4;30,7;30,3;1273;31,8;99;170
4566;"NF";"CAGE";3;32,2;24,6;38,3;42,5;30,8;736;37,2;99;125
4566;"NF1";"SACHET";1;72,8;66,4;56,1;60,2;59,8;1326;58,7;91;155
4566;"NF1";"SACHET";2;76,3;68,1;29,9;39,6;50,3;1494;39,9333333333333;102;194
4566;"NF1";"SACHET";3;40;34,4;38,6;37,1;37,7;964;37,8;98;148
4566;"NF1";"SACHET";4;104,3;98,7;82,2;81,3;72,1;1396;78,5333333333333;110;221
4566;"NF1";"SACHET";5;104;94,2;57,7;58,4;34,1;1613;50,0666666666667;106;220
4566;"NF1";"SACHET";6;40,2;32,2;37,4;50,4;39,5;834;42,4333333333333;84;137
4566;"NF2";"SACHET";1;33,5;28,2;46,5;44,2;41,6;739;44,1;91;109
4566;"NF2";"SACHET";3;56,6;53,8;41,5;45,8;44,7;1130;44;85;160
4566;"NF2";"SACHET";6;22;17,6;39,8;41,2;28,4;488;36,4666666666667;80;75
5287;"";"MICRO";1;51,6;46,2;43,4;45,5;50,5;1280;46,4666666666667;NA;NA
5572;"GM";"CAGE";1;49,2;43,1;49,9;49,6;63,2;890;54,2333333333333;124;160
5572;"GM";"CAGE";2;51,8;46,3;59,6;59,5;32,8;820;50,6333333333333;121;149
5572;"GM";"CAGE";3;80,2;70,7;160;93,3;92,6;938;115,3;123;185
5572;"GM";"SACHET";1;72;61;68,1;72,8;69,3;1084;70,0666666666667;137;178
5572;"GM";"SACHET";2;122,1;107,8;105,1;90,5;96,9;1276;97,5;130;230
5572;"GM";"SACHET";3;109,4;102,1;101,6;91,2;80,4;1310;91,0666666666667;128;214
5572;"GM";"SACHET";4;87,8;80,1;86,3;98,7;90,8;1000;91,9333333333333;100;188
5572;"GM";"SACHET";5;76,5;69;94,8;63,2;91,4;1025;83,1333333333333;140;180
5572;"GM";"SACHET";6;29,9;26,2;38,6;42,9;34,8;745;38,7666666666667;93;118
5572;"PM";"CAGE";1;86,9;79,8;63,9;72;62,8;1162;66,2333333333333;121;224
5572;"PM";"CAGE";2;58,3;49,3;95,3;79,6;92,5;665;89,1333333333333;111;176
5572;"PM";"CAGE";3;101,1;89,5;85,1;78,5;85,3;1226;82,9666666666667;127;223
5572;"PM";"SACHET";1;100,7;90,9;58,7;68;79,5;1430;68,7333333333333;138;205
5572;"PM";"SACHET";2;133,1;114,9;91;90,2;86,6;1691;89,2666666666667;121;237
5572;"PM";"SACHET";3;75,6;68,6;61,9;71,9;68,7;1172;67,5;128;177
5572;"PM";"SACHET";4;48,5;43,8;43,8;62,1;59,3;873;55,0666666666667;105;145
5572;"PM";"SACHET";5;68,5;61,6;44,5;78,6;85,6;972;69,5666666666667;119;153
5572;"PM";"SACHET";6;67,1;60,6;62,1;47,8;55,8;1066;55,2333333333333;98;157
5572;"PM + Abeille";"CAGE";1;98,7;91,7;78,5;60,5;77,7;1396;72,2333333333333;139;225
5572;"PM + Abeille";"CAGE";2;90,3;83,6;85,2;80,1;76,8;1248;80,7;137;195
5572;"PM + Abeille";"CAGE";3;89,4;77,8;93,5;93,2;84;1112;90,2333333333333;145;226
5572;"PM + Pollen";"SACHET";3;100,8;93,7;82,2;80,8;77,2;1336;80,0666666666667;133;201
5572;"PM + Pollen";"SACHET";6;21,4;16,8;39,6;43,2;39,6;624;40,8;84;110
5572;"NF";"CAGE";1;60,5;53,4;70,9;57;75,4;959;67,7666666666667;108;145
5572;"NF";"CAGE";2;99,2;91,2;88,8;68,6;82,1;1413;79,8333333333333;128;201
5572;"NF";"CAGE";3;67,5;61,1;41,6;77,8;64,4;1158;61,2666666666667;125;179
5572;"NF1";"SACHET";1;148,9;139,7;57,6;104,7;92,4;1675;84,9;148;250
5572;"NF1";"SACHET";2;906;84,1;63,6;51,4;77,5;1327;64,1666666666667;126;180
5572;"NF1";"SACHET";3;100,3;92,2;57,2;76,1;57,2;1468;63,5;128;200
5572;"NF1";"SACHET";4;57,3;52,2;43,6;59,1;37,5;1069;46,7333333333333;107;150
5572;"NF1";"SACHET";5;69,9;63,9;70,2;77,7;90,1;986;79,3333333333333;102;168
5572;"NF1";"SACHET";6;45,8;40,7;55;54,7;46,3;954;52;90;135
5572;"NF2";"SACHET";1;142,5;124,4;93;89,9;88,9;1836;90,6;144;237
5572;"NF2";"SACHET";3;141,3;128,3;76,1;86,5;73,6;1848;78,7333333333333;123;242
5572;"NF2";"SACHET";6;71,1;65,3;77,7;45,6;56,4;1123;59,9;95;165
5595;"GM";"CAGE";1;49,2;44,8;61,8;47,2;40,9;979;49,9666666666667;114;143
5595;"GM";"CAGE";2;80,1;74,5;83,3;57,9;58,9;1497;66,7;109;207
5595;"GM";"CAGE";3;35,5;30,3;31,6;28,7;20,5;754;26,9333333333333;111;127
5595;"GM";"SACHET";1;30,4;24,2;31;45,8;33,1;634;36,6333333333333;92;125
5595;"GM";"SACHET";2;75,9;67,7;74,1;90,1;79,6;909;81,2666666666667;101;190
5595;"GM";"SACHET";3;67;56,6;79,6;75,2;65,3;827;73,3666666666667;104;175
5595;"GM";"SACHET";4;65,3;60,5;69,5;50,6;62,6;1021;60,9;100;172
5595;"GM";"SACHET";5;61,7;56,2;68,8;67,7;80,5;867;72,3333333333333;99;155
5595;"GM";"SACHET";6;72,6;62,6;71,8;65,3;72,6;938;69,9;108;172
5595;"PM";"CAGE";1;31,5;24,8;41,5;37,9;30,6;656;36,6666666666667;100;118
5595;"PM";"CAGE";2;60,3;53,9;76,5;61,4;57;842;64,9666666666667;101;168
5595;"PM";"CAGE";3;60,2;52,3;80,6;79,9;79,5;707;80;102;174
5595;"PM";"SACHET";1;38;30;39,9;38,9;46,1;729;41,6333333333333;98;181
5595;"PM";"SACHET";2;63,3;53,7;82,4;87;49;732;72,8;94;180
5595;"PM";"SACHET";3;43,4;37,5;86,7;78,3;80,5;467;81,8333333333333;86;86
5595;"PM";"SACHET";4;78;73,3;66,5;69,7;70,3;1210;68,8333333333333;112;180
5595;"PM";"SACHET";5;67,3;59;43,6;62,7;60,6;1066;55,6333333333333;101;155
5595;"PM";"SACHET";6;77,4;72;82,3;67;64,5;1144;71,2666666666667;124;170
5595;"PM + Abeille";"CAGE";1;49,1;41,9;58,8;64,4;59,9;857;61,0333333333333;119;167
5595;"PM + Abeille";"CAGE";2;37,2;23,3;92,7;80;94,5;308;89,0666666666667;116;255
5595;"PM + Abeille";"CAGE";3;66,6;59,9;54,3;56,9;56,9;1035;56,0333333333333;99;177
5595;"PM + Pollen";"SACHET";3;91;82,8;73,2;79,2;61,9;1197;71,4333333333333;103;152
5595;"PM + Pollen";"SACHET";6;30,1;25,3;28,3;41,7;47,8;619;39,2666666666667;113;112
5595;"NF";"CAGE";1;65,9;61,9;69,2;70,3;65,2;1118;68,2333333333333;92;168
5595;"NF";"CAGE";2;70,9;65,6;38,5;41,4;34,1;1355;38;100;173
5595;"NF";"CAGE";3;76,2;69,4;72,1;73,2;69,1;1110;71,4666666666667;101;185
5595;"NF1";"SACHET";1;63,1;55,6;90,2;80,6;81,4;702;84,0666666666667;100;195
5595;"NF1";"SACHET";2;54,8;48,7;47,5;60,8;55,2;1059;54,5;96;170
5595;"NF1";"SACHET";3;84,7;78;60,4;50,6;57,4;1185;56,1333333333333;101;201
5595;"NF1";"SACHET";4;66,2;63,2;72,1;58;62,3;1090;64,1333333333333;96;165
5595;"NF1";"SACHET";5;59,4;55,1;46,5;45,1;53,3;1174;48,3;102;164
5595;"NF1";"SACHET";6;64,7;60,7;50,4;55,1;45,8;1199;50,4333333333333;110;165
5595;"NF2";"SACHET";1;61,2;57,1;62,2;55,4;53,7;1153;57,1;99;144
5595;"NF2";"SACHET";3;42,6;36,8;49;29;49,1;886;42,3666666666667;88;141
5595;"NF2";"SACHET";6;81,6;77,1;69,5;76,1;66,2;1185;70,6;108;182
5867;"GM";"CAGE";1;49,2;39,1;51,2;42,5;35,6;484;43,1;104;156
5867;"GM";"CAGE";2;29,3;24,1;57,9;43,5;50,2;604;50,5333333333333;102;125
5867;"GM";"CAGE";3;24,9;22,2;50,5;51,1;40,3;609;47,3;99;117
5867;"GM";"SACHET";1;19,8;14,2;41,8;35,7;42,3;475;39,9333333333333;124;95
5867;"GM";"SACHET";2;83,5;78,3;63,3;52,2;81,6;1397;65,7;130;170
5867;"GM";"SACHET";3;46,2;41,6;65,3;50,8;53,3;940;56,4666666666667;126;135
5867;"GM";"SACHET";4;54;49,3;59,9;62,8;57;1126;59,9;108;160
5867;"GM";"SACHET";5;46,8;37,7;41,9;45;37,9;992;41,6;113;151
5867;"GM";"SACHET";6;34,9;27;44,2;50,3;52,5;671;49;101;120
5867;"PM";"CAGE";1;19,3;17,2;43,7;42,3;44,1;415;43,3666666666667;99;105
5867;"PM";"CAGE";2;29,4;22,4;48;42,1;49;580;46,3666666666667;105;114
5867;"PM";"CAGE";3;50,8;40,7;57,5;43,7;48,1;784;49,7666666666667;106;146
5867;"PM";"SACHET";1;4,3;0,2;16,2;13,1;16,4;9;15,2333333333333;119;51
5867;"PM";"SACHET";2;72,8;68,4;64,3;65;73,4;1316;67,5666666666667;142;162
5867;"PM";"SACHET";3;40,5;34,5;56,5;58,6;47,3;764;54,1333333333333;127;125
5867;"PM";"SACHET";4;46,8;42,1;76,2;46;57,6;885;59,9333333333333;115;141
5867;"PM";"SACHET";5;31,2;21,6;23,6;49,8;44,3;614;39,2333333333333;115;114
5867;"PM";"SACHET";6;66,6;60,1;53,6;68,5;70,1;1194;64,0666666666667;110;156
5867;"PM + Abeille";"CAGE";1;28,5;24,9;54,6;53,9;48,1;681;52,2;112;114
5867;"PM + Abeille";"CAGE";2;29,7;26,3;47,2;39,8;32,8;729;39,9333333333333;116;124
5867;"PM + Abeille";"CAGE";3;14;12,3;76,6;72,8;65,4;1364;71,6;103;90
5867;"PM + Pollen";"SACHET";3;46,4;41,7;59,9;51,9;72,2;900;61,3333333333333;126;136
5867;"PM + Pollen";"SACHET";6;35,7;31,4;57,8;54,4;35,7;740;49,3;107;124
5867;"NF";"CAGE";1;72,4;66,8;NA;NA;NA;NA;NA;119;163
5867;"NF";"CAGE";2;71,6;65,2;47,8;69,3;76,2;1063;64,4333333333333;129;164
5867;"NF";"CAGE";3;62,7;54,9;60,1;46,5;48,8;1084;51,8;121;162
5867;"NF1";"SACHET";1;35,6;31,9;39,8;37,5;35;978;37,4333333333333;133;134
5867;"NF1";"SACHET";2;51,1;46,7;63,7;55,7;36,8;1087;52,0666666666667;126;146
5867;"NF1";"SACHET";3;85,6;79,7;81,6;70,6;49,7;1373;67,3;123;175
5867;"NF1";"SACHET";4;59,3;54,7;62,5;63;47;1020;57,5;117;158
5867;"NF1";"SACHET";5;45,6;36,4;31,9;27,4;27,7;979;29;114;141
5867;"NF1";"SACHET";6;37,1;32,9;34,1;37;57,7;751;42,9333333333333;104;135
5867;"NF2";"SACHET";1;22,5;17,7;NA;NA;NA;NA;NA;117;100
5867;"NF2";"SACHET";3;74,6;69,4;71,2;69,7;55,7;1313;65,5333333333333;128;174
5867;"NF2";"SACHET";6;24,7;20,4;43,8;44,7;42,2;539;43,5666666666667;100;109
6223;"GM";"CAGE";1;20,9;18,3;39,5;40,9;41;593;40,4666666666667;151;93
6223;"GM";"CAGE";2;36,2;31,2;50;36,6;41,5;635;42,7;163;136
6223;"GM";"CAGE";3;17,3;14,6;39,7;36,7;32;468;36,1333333333333;150;194
6223;"GM";"SACHET";1;37,4;32,8;54,3;40,4;31,7;840;42,1333333333333;139;142
6223;"GM";"SACHET";2;38,5;31,8;52,3;56,9;70,6;751;59,9333333333333;148;129
6223;"GM";"SACHET";3;47,5;42,4;56,7;55;54,1;1064;55,2666666666667;134;148
6223;"GM";"SACHET";4;17,4;14,3;38,2;23,6;38,3;469;33,3666666666667;131;94
6223;"GM";"SACHET";5;47,3;40,2;50,5;40,5;54,5;946;48,5;143;155
6223;"GM";"SACHET";6;31,9;26,7;34,9;51,2;49,5;713;45,2;153;128
6223;"PM";"CAGE";1;28,8;24,6;46,9;41,4;34,5;611;40,9333333333333;157;122
6223;"PM";"CAGE";2;57,2;52,9;65,6;74,6;78,5;885;72,9;158;159
6223;"PM";"CAGE";3;53,1;44,3;30,1;64,8;52,4;680;49,1;160;161
6223;"PM";"SACHET";1;47,3;42,2;43;61,1;54,1;849;52,7333333333333;154;150
6223;"PM";"SACHET";2;18,8;16,6;40,2;48,7;39,9;447;42,9333333333333;138;90
6223;"PM";"SACHET";3;29;26,1;47;49,2;39,6;570;45,2666666666667;123;111
6223;"PM";"SACHET";4;46,3;41,2;58,3;60,8;43,1;909;54,0666666666667;134;164
6223;"PM";"SACHET";5;54,2;49,7;55,2;69;61,5;908;61,9;148;158
6223;"PM";"SACHET";6;55,9;50,7;63,8;63;59,2;1008;62;158;170
6223;"PM + Abeille";"CAGE";1;39,2;33,4;57,4;34,6;41,4;819;44,4666666666667;168;173
6223;"PM + Abeille";"CAGE";2;24,7;21,8;51,9;47,3;49,5;582;49,5666666666667;170;109
6223;"PM + Abeille";"CAGE";3;54,2;50;68,3;49,9;38,5;1112;52,2333333333333;166;172
6223;"PM + Pollen";"SACHET";3;21,3;18;44,2;39,5;32,6;528;38,7666666666667;129;100
6223;"PM + Pollen";"SACHET";6;44,8;38,8;69,5;48,8;49,2;768;55,8333333333333;150;140
6223;"NF";"CAGE";1;68,3;62,2;43,9;60;42,3;1239;48,7333333333333;159;185
6223;"NF";"CAGE";2;22,4;19,1;50;40,7;47,1;533;45,9333333333333;151;104
6223;"NF";"CAGE";3;19,5;16,6;33,2;32,3;36,8;611;34,1;144;100
6223;"NF1";"SACHET";1;48,8;43,7;35,7;52,1;56,1;847;47,9666666666667;122;152
6223;"NF1";"SACHET";2;57,2;52,8;61,9;57;38,4;1236;52,4333333333333;155;160
6223;"NF1";"SACHET";3;46,7;42,4;57,7;50,7;63,6;912;57,3333333333333;140;154
6223;"NF1";"SACHET";4;49,8;42,3;46,3;54;42,8;922;47,7;138;152
6223;"NF1";"SACHET";5;37,2;33,2;49,7;44,3;56,9;828;50,3;135;129
6223;"NF1";"SACHET";6;45,9;36,8;44,6;46,7;50,5;929;47,2666666666667;154;142
6223;"NF2";"SACHET";1;50,2;44,9;74,2;69,8;60,1;919;68,0333333333333;137;145
6223;"NF2";"SACHET";3;34,6;30,5;52,1;46,4;49,1;921;49,2;132;127
6223;"NF2";"SACHET";6;76,7;67,7;63,5;74,7;57,2;1711;65,1333333333333;136;190
7029;"GM";"CAGE";1;102,7;95,5;84,9;91,1;105,6;1021;93,8666666666667;129;203
7029;"GM";"CAGE";2;110;102,3;76,8;74,6;63,4;1728;71,6;144;215
7029;"GM";"CAGE";3;89,3;81,4;76,2;66;59,8;1459;67,3333333333333;138;195
7029;"GM";"SACHET";1;55,7;40,8;47,8;33,3;48;1009;43,0333333333333;145;154
7029;"GM";"SACHET";2;84,4;77,6;65,6;52;37,8;1439;51,8;170;195
7029;"GM";"SACHET";3;115,4;106,6;54,2;46,1;61,9;1931;54,0666666666667;155;213
7029;"GM";"SACHET";4;110,3;102,5;65;63,7;54,9;1574;61,2;140;229
7029;"GM";"SACHET";5;46,1;41,6;46,3;49,7;53,3;981;49,7666666666667;150;134
7029;"GM";"SACHET";6;69,9;63,9;52,3;53;55,2;1397;53,5;142;180
7029;"PM";"CAGE";1;115;105,5;97,7;92,7;92,8;1322;94,4;143;215
7029;"PM";"CAGE";2;118,5;111,6;70,3;73,3;80,1;1654;74,5666666666667;142;223
7029;"PM";"CAGE";3;83,5;76,5;66,6;80,6;91,7;1047;79,6333333333333;127;173
7029;"PM";"SACHET";1;48,8;44,2;58;38,6;31,5;1051;42,7;142;148
7029;"PM";"SACHET";2;97;91;65,2;62,3;50,8;1686;59,4333333333333;172;200
7029;"PM";"SACHET";3;52,3;42,8;55,7;30,6;44,8;890;43,7;141;154
7029;"PM";"SACHET";4;83,4;77,6;62,4;70,5;52,9;1415;61,9333333333333;146;188
7029;"PM";"SACHET";5;68,8;63,3;46,8;57,7;48,7;1389;51,0666666666667;134;173
7029;"PM";"SACHET";6;114,2;107,7;61,7;64,5;68,4;1920;64,8666666666667;148;234
7029;"PM + Abeille";"CAGE";1;88,7;82,3;70,6;50,6;61,1;1384;60,7666666666667;146;203
7029;"PM + Abeille";"CAGE";2;39,7;35,5;47,1;34,5;55,4;751;45,6666666666667;140;128
7029;"PM + Abeille";"CAGE";3;106,4;99,3;62,7;68,2;70,3;1620;67,0666666666667;150;220
7029;"PM + Pollen";"SACHET";3;94;87,3;44,3;71,4;53,6;1580;56,4333333333333;150;196
7029;"PM + Pollen";"SACHET";6;54,5;48,7;59,5;45,5;55,3;1124;53,4333333333333;155;148
7029;"NF";"CAGE";1;88,9;82,3;63,3;60,8;32,9;1520;52,3333333333333;145;173
7029;"NF";"CAGE";2;78,6;71,7;55,6;65,2;54,9;1504;58,5666666666667;136;170
7029;"NF";"CAGE";3;84;77,7;62,6;74,3;64,5;1551;67,1333333333333;138;190
7029;"NF1";"SACHET";1;50,5;45,7;52,9;46,6;45,9;1040;48,4666666666667;138;152
7029;"NF1";"SACHET";2;62,4;52,7;40,4;69,8;67,1;951;59,1;145;166
7029;"NF1";"SACHET";2;33,8;28,9;40,8;45,4;45;786;43,7333333333333;145;166
7029;"NF1";"SACHET";3;45,9;36,5;42,3;40,1;38,2;749;40,2;141;141
7029;"NF1";"SACHET";4;116,7;109,4;87,1;75,1;80,2;1600;80,8;143;221
7029;"NF1";"SACHET";5;82,1;76,3;48,3;49,5;40,4;1587;46,0666666666667;131;180
7029;"NF1";"SACHET";6;40,4;35,5;40,2;25,6;42,1;1029;35,9666666666667;148;132
7029;"NF2";"SACHET";3;49,5;44;44;40,6;38,2;1078;40,9333333333333;152;132
7029;"NF2";"SACHET";6;82,1;76,3;51,7;57,2;60,6;1602;56,5;148;192
7413;"GM";"CAGE";1;58;51,4;46,37;41,45;45,35;1155;44,39;133;170
7413;"GM";"CAGE";2;49,2;42,8;40,79;48,03;42,3;1115;43,7066666666667;127;160
7413;"GM";"CAGE";3;45,5;42,7;45,91;42,77;43,99;997;44,2233333333333;146;140
7413;"GM";"SACHET";1;41,5;33,5;54,84;64,22;61,98;644;60,3466666666667;102;145
7413;"GM";"SACHET";2;11,1;7,9;35,25;33,46;32,61;149;33,7733333333333;138;174
7413;"GM";"SACHET";3;21,7;9,3;32,66;34,99;31,54;206;33,0633333333333;133;125
7413;"GM";"SACHET";4;57;47,2;49,35;46,53;37,76;1079;44,5466666666667;124;178
7413;"GM";"SACHET";5;60,7;57;55,72;51,83;55,36;1187;54,3033333333333;124;178
7413;"GM";"SACHET";6;44,6;33,4;46,79;43,66;41,47;864;43,9733333333333;142;157
7413;"PM";"CAGE";1;59,2;51,2;48,16;53,92;47,58;1086;49,8866666666667;133;180
7413;"PM";"CAGE";2;34,6;29,7;55,88;52,1;48,22;604;52,0666666666667;130;130
7413;"PM";"CAGE";3;57,4;53,1;52,12;55,8;48,61;1174;52,1766666666667;126;180
7413;"PM";"SACHET";1;46,8;36,2;42,19;51,56;31,12;878;41,6233333333333;135;147
7413;"PM";"SACHET";2;39;26,1;39,62;46,26;45,56;618;43,8133333333333;137;140
7413;"PM";"SACHET";3;31,5;25,8;30,76;39,27;31,78;697;33,9366666666667;129;119
7413;"PM";"SACHET";4;98,2;88,7;67,19;64,7;72,84;1430;68,2433333333333;117;218
7413;"PM";"SACHET";5;57,2;46,5;40,8;47,89;41,92;1134;43,5366666666667;120;202
7413;"PM";"SACHET";6;34,1;28,3;40,77;38,97;40,82;698;40,1866666666667;143;140
7413;"PM + Abeille";"CAGE";1;32,5;17,9;35,48;42,55;31,45;446;36,4933333333333;138;130
7413;"PM + Abeille";"CAGE";2;28,9;18,5;37,59;28,73;39,7;499;35,34;128;140
7413;"PM + Abeille";"CAGE";3;47;34,4;50,66;45,77;53,92;813;50,1166666666667;138;150
7413;"PM + Pollen";"SACHET";3;31;22,1;37,14;34,41;38,62;714;36,7233333333333;133;104
7413;"PM + Pollen";"SACHET";6;47,9;38,9;46,51;37,47;54,28;997;46,0866666666667;139;161
7413;"NF";"CAGE";1;33,2;22,2;36,64;37,23;37,28;669;37,05;126;150
7413;"NF";"CAGE";2;30,5;24,1;36,94;36,86;36,72;680;36,84;144;140
7413;"NF";"CAGE";3;55,1;48,1;45,54;45,57;46,92;1117;46,01;132;180
7413;"NF1";"SACHET";1;48,4;39;38,59;46,47;43,78;1060;42,9466666666667;139;141
7413;"NF1";"SACHET";2;47,7;37,3;52,09;44,56;40,41;878;45,6866666666667;146;151
7413;"NF1";"SACHET";3;39,1;22,7;38,64;37,92;39,11;637;38,5566666666667;133;139
7413;"NF1";"SACHET";4;78,3;72,2;68,69;37,34;55,46;1468;53,83;120;215
7413;"NF1";"SACHET";5;40,3;28,4;38,75;42,01;35,75;782;38,8366666666667;120;215
7413;"NF1";"SACHET";6;52,6;39,3;48,41;34,4;47,9;924;43,57;145;174
7413;"NF2";"SACHET";1;47,8;39;47,48;53,88;40,59;943;47,3166666666667;137;181
7413;"NF2";"SACHET";3;55,2;49,6;38,36;40,8;32,83;1409;37,33;134;170
7413;"NF2";"SACHET";6;42,2;21,8;43,43;40,66;34,48;594;39,5233333333333;136;164
7507;"GM";"CAGE";1;63,5;40,4;94,5;97,8;94,3;461;95,5333333333333;154;300
7507;"GM";"CAGE";2;45,2;11,6;99,5;95,2;92,4;161;95,7;131;256
7507;"GM";"CAGE";3;48,3;32;101,3;103,8;91,6;386;98,9;145;242
7507;"GM";"SACHET";1;39,3;5,8;144,8;45;102,6;66;97,4666666666667;151;245
7507;"GM";"SACHET";2;61,9;38,4;93,7;103,9;87,7;452;95,1;152;300
7507;"GM";"SACHET";3;38;15,8;78,1;78,1;70,4;229;75,5333333333333;131;218
7507;"GM";"SACHET";4;88,9;82,7;79,9;79,9;75,8;1073;78,5333333333333;126;216
7507;"GM";"SACHET";5;43,5;34,4;59,6;61,4;68;518;63;136;189
7507;"GM";"SACHET";6;69;60,4;84,9;85,9;60,2;776;77;149;210
7507;"PM";"CAGE";1;39,4;22,2;89,6;51,8;86,4;280;75,9333333333333;133;230
7507;"PM";"CAGE";2;46,8;18,3;90,8;65,3;82,4;216;79,5;140;272
7507;"PM";"CAGE";3;32,4;22,7;39,4;88,9;87,4;285;71,9;144;186
7507;"PM";"SACHET";1;51,7;39,3;97,2;97,6;81,9;471;92,2333333333333;134;210
7507;"PM";"SACHET";2;128,9;117,3;88,6;88,5;89,3;1590;88,8;131;218
7507;"PM";"SACHET";3;40,1;23,1;93,6;97,8;89,5;303;93,6333333333333;155;250
7507;"PM";"SACHET";4;41;154,7;115;96,5;78,7;174;96,7333333333333;134;261
7507;"PM";"SACHET";5;35,6;17;85,1;98,8;87,4;226;90,4333333333333;134;215
7507;"PM";"SACHET";6;54,1;48,9;75,6;65,8;75,9;668;72,4333333333333;159;175
7507;"PM + Abeille";"CAGE";1;34,2;20,4;83,2;93,7;76,5;272;84,4666666666667;166;180
7507;"PM + Abeille";"CAGE";2;76,8;64,8;86;92;76,8;784;84,9333333333333;154;255
7507;"PM + Abeille";"CAGE";3;47,1;24,7;90,8;42,3;86,3;317;73,1333333333333;159;293
7507;"PM + Pollen";"SACHET";3;65,8;55,3;78,7;91,3;80,3;699;83,4333333333333;162;230
7507;"PM + Pollen";"SACHET";6;48,2;35,3;89,5;70,1;85,3;481;81,6333333333333;155;208
7507;"NF";"CAGE";1;142,5;128,6;58,1;82,5;93,4;1525;78;151;325
7507;"NF";"CAGE";2;88,9;82,9;79,1;64,1;74,1;1065;72,4333333333333;151;208
