id,day,hour,temperature,precipitation,wind_speed,cloudcover
7029,198,06,20.5599995404482,0,4.24264024871419,10
3253,198,18,20.5599995404482,0,3.2649648543288,11
3253,198,12,20.5599995404482,0,2.76586455199863,2
3253,198,06,20.5599995404482,0,3.10483783795692,10
2939,198,18,20.5599995404482,0,3.2649648543288,11
2939,198,12,20.5599995404482,0,2.76586455199863,2
2939,198,06,20.5599995404482,0,3.10483783795692,10
376,198,18,21.1699995268136,0,3.2649648543288,11
376,198,12,21.1699995268136,0,2.76586455199863,2
376,198,06,21.1699995268136,0,3.10483783795692,10
2230,198,18,20.8499995339662,0,3.2649648543288,11
2230,198,12,20.8499995339662,0,2.76586455199863,2
2230,198,06,20.8499995339662,0,3.10483783795692,10
5572,198,18,20.3999995440245,0,5.63648691118876,11
5572,198,12,20.3999995440245,0,2.88617357412929,2
5572,198,06,20.3999995440245,0,4.24264024871419,10
8690,198,18,20.2799995467067,0,5.63648691118876,11
8690,198,12,20.2799995467067,0,2.88617357412929,2
8690,198,06,20.2799995467067,0,4.24264024871419,10
